ccode,country,group,name,numcode,year,intercon,rebellion,rebellion_binary,groupcon,aggdifxx,polity2,gdppc,country_pop
345,YUGOSLAVIA,HUNGARIANS,HUN,34504,1991,1,0,0,3,10,-5,NA,NA
345,YUGOSLAVIA,HUNGARIANS,HUN,34504,1992,1,0,0,3,10,NA,NA,NA
345,YUGOSLAVIA,HUNGARIANS,HUN,34504,1993,1,0,0,3,10,NA,NA,NA
345,YUGOSLAVIA,HUNGARIANS,HUN,34504,1994,1,0,0,3,10,NA,NA,NA
345,YUGOSLAVIA,HUNGARIANS,HUN,34504,1995,1,0,0,3,10,NA,NA,NA
345,YUGOSLAVIA,HUNGARIANS,HUN,34504,1996,1,0,0,3,10,NA,NA,NA
345,YUGOSLAVIA,HUNGARIANS,HUN,34504,1997,1,0,0,3,10,NA,NA,NA
345,YUGOSLAVIA,HUNGARIANS,HUN,34504,1998,1,0,0,3,10,NA,NA,NA
345,YUGOSLAVIA,HUNGARIANS,HUN,34504,1999,1,0,0,3,10,NA,NA,NA
345,YUGOSLAVIA,HUNGARIANS,HUN,34504,2000,1,0,0,3,10,NA,NA,NA
345,YUGOSLAVIA,HUNGARIANS,HUN,34504,2001,1,0,0,3,NA,NA,NA,NA
345,YUGOSLAVIA,HUNGARIANS,HUN,34504,2002,1,0,0,3,NA,NA,NA,NA
345,YUGOSLAVIA,HUNGARIANS,HUN,34504,2003,1,0,0,3,NA,NA,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1960,1,0,0,3,10,-7,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1961,1,0,0,3,10,-7,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1962,1,0,0,3,10,-7,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1963,1,0,0,3,10,-7,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1964,1,0,0,3,10,-7,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1965,1,0,0,3,10,-7,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1966,1,0,0,3,10,-7,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1967,1,0,0,3,10,-7,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1968,1,0,0,3,10,-7,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1969,1,0,0,3,10,-7,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1970,1,0,0,3,10,-7,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1971,1,0,0,3,10,-7,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1972,1,0,0,3,10,-7,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1973,1,0,0,3,10,-7,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1974,1,0,0,3,10,-7,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1975,1,0,0,3,10,-7,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1976,1,0,0,3,10,-7,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1977,1,0,0,3,10,-7,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1978,1,0,0,3,10,-7,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1979,1,0,0,3,10,-7,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1980,1,0,0,3,10,-5,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1981,1,0,0,3,10,-5,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1982,1,0,0,3,10,-5,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1983,1,0,0,3,10,-5,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1984,1,0,0,3,10,-5,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1985,1,0,0,3,10,-5,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1986,1,0,0,3,10,-5,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1987,1,0,0,3,10,-5,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1988,1,0,0,3,10,-5,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1989,1,0,0,3,10,-5,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1990,1,0,0,3,10,-5,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1991,1,0,0,3,10,-5,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1992,1,0,0,3,10,NA,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1993,1,0,0,3,10,NA,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1994,1,0,0,3,10,NA,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1995,1,0,0,3,10,NA,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1996,1,0,0,3,10,NA,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1997,1,0,0,3,10,NA,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1998,1,0,0,3,10,NA,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,1999,1,0,0,3,10,NA,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,2000,1,0,0,3,10,NA,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,2001,1,0,0,3,NA,NA,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,2002,1,0,0,3,NA,NA,NA,NA
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,2003,1,0,0,3,NA,NA,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1960,1,0,0,0,14,-7,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1961,1,0,0,0,14,-7,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1962,1,0,0,0,14,-7,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1963,1,0,0,0,14,-7,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1964,1,0,0,0,14,-7,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1965,1,0,0,0,14,-7,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1966,1,0,0,0,14,-7,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1967,1,0,0,0,14,-7,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1968,1,0,0,0,14,-7,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1969,1,0,0,0,14,-7,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1970,1,0,0,0,14,-7,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1971,1,0,0,0,14,-7,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1972,1,0,0,0,14,-7,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1973,1,0,0,0,14,-7,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1974,1,0,0,0,14,-7,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1975,1,0,0,0,14,-7,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1976,1,0,0,0,14,-7,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1977,1,0,0,0,14,-7,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1978,1,0,0,0,14,-7,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1979,1,0,0,0,14,-7,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1980,1,0,0,0,14,-5,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1981,1,0,0,0,14,-5,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1982,1,0,0,0,14,-5,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1983,1,0,0,0,14,-5,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1984,1,0,0,0,14,-5,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1985,1,0,0,0,14,-5,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1986,1,0,0,0,14,-5,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1987,1,0,0,0,14,-5,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1988,1,0,0,0,14,-5,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1989,1,0,0,0,14,-5,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1990,1,0,0,0,14,-5,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1991,1,0,0,0,14,-5,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1992,1,0,0,0,14,NA,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1993,1,0,0,0,14,NA,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1994,1,0,0,0,14,NA,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1995,1,0,0,0,14,NA,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1996,1,0,0,0,14,NA,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1997,1,0,0,0,14,NA,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1998,1,0,0,0,14,NA,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,1999,1,0,0,0,14,NA,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,2000,1,0,0,0,14,NA,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,2001,1,0,0,0,NA,NA,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,2002,1,0,0,0,NA,NA,NA,NA
345,YUGOSLAVIA,ROMA,ROM,34506,2003,1,0,0,0,NA,NA,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1960,1,0,0,2,9,-7,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1961,1,0,0,2,9,-7,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1962,1,0,0,2,9,-7,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1963,1,0,0,2,9,-7,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1964,1,0,0,2,9,-7,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1965,1,0,0,2,9,-7,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1966,1,0,0,2,9,-7,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1967,1,0,0,2,9,-7,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1968,1,0,0,2,9,-7,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1969,1,0,0,2,9,-7,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1970,1,0,0,2,9,-7,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1971,1,0,0,2,9,-7,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1972,1,0,0,2,9,-7,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1973,1,0,0,2,9,-7,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1974,1,0,0,2,9,-7,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1975,1,0,0,2,9,-7,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1976,1,0,0,2,9,-7,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1977,1,0,0,2,9,-7,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1978,1,0,0,2,9,-7,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1979,1,0,0,2,9,-7,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1980,1,0,0,2,9,-5,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1981,1,0,0,2,9,-5,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1982,1,0,0,2,9,-5,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1983,1,0,0,2,9,-5,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1984,1,0,0,2,9,-5,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1985,1,0,0,2,9,-5,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1986,1,0,0,2,9,-5,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1987,1,0,0,2,9,-5,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1988,1,0,0,2,9,-5,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1989,1,0,0,2,9,-5,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1990,1,0,0,2,9,-5,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1991,1,0,0,2,9,-5,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1992,1,0,0,2,9,NA,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1993,1,0,0,2,9,NA,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1994,1,0,0,2,9,NA,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1995,1,0,0,2,9,NA,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1996,1,0,0,2,9,NA,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1997,1,0,0,2,9,NA,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1998,1,0,0,2,9,NA,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,1999,1,0,0,2,9,NA,NA,NA
345,YUGOSLAVIA,CROATS B,CRO,34507,2000,1,0,0,2,9,NA,NA,NA
345,YUGOSLAVIA,CROATS,CRO,34507,2001,1,0,0,2,NA,NA,NA,NA
345,YUGOSLAVIA,CROATS,CRO,34507,2002,1,0,0,2,NA,NA,NA,NA
345,YUGOSLAVIA,CROATS,CRO,34507,2003,1,0,0,2,NA,NA,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1960,0,0,0,2,12,-7,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1961,0,0,0,2,12,-7,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1962,0,0,0,2,12,-7,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1963,0,0,0,2,12,-7,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1964,0,0,0,2,12,-7,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1965,0,0,0,2,12,-7,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1966,0,0,0,2,12,-7,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1967,0,0,0,2,12,-7,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1968,0,0,0,2,12,-7,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1969,0,0,0,2,12,-7,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1970,0,0,0,2,12,-7,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1971,0,0,0,2,12,-7,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1972,0,0,0,2,12,-7,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1973,0,0,0,2,12,-7,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1974,0,0,0,2,12,-7,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1975,0,0,0,2,12,-7,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1976,0,0,0,2,12,-7,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1977,0,0,0,2,12,-7,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1978,0,0,0,2,12,-7,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1979,0,0,0,2,12,-7,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1980,0,0,0,2,12,-5,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1981,0,0,0,2,12,-5,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1982,0,0,0,2,12,-5,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1983,0,0,0,2,12,-5,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1984,0,0,0,2,12,-5,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1985,0,NA,NA,2,12,-5,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1986,0,NA,NA,2,12,-5,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1987,0,NA,NA,2,12,-5,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1988,0,NA,NA,2,12,-5,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1989,0,NA,NA,2,12,-5,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1990,0,NA,NA,2,12,-5,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1991,0,NA,NA,2,12,-5,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1992,0,NA,NA,2,12,NA,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1993,0,NA,NA,2,12,NA,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1994,0,NA,NA,2,12,NA,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1995,0,NA,NA,2,12,NA,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1996,0,NA,NA,2,12,NA,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1997,0,NA,NA,2,12,NA,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1998,0,NA,NA,2,12,NA,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,1999,0,NA,NA,2,12,NA,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,2000,0,NA,NA,2,12,NA,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,2001,NA,NA,NA,2,NA,NA,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,2002,NA,NA,NA,2,NA,NA,NA,NA
345,YUGOSLAVIA,SERBS,SER,34508,2003,NA,NA,NA,2,NA,NA,NA,NA
346,BOSNIA,SERBS,SER,34601,1992,1,7,1,2,5,0,NA,-0.33419590141579436
346,BOSNIA,SERBS,SER,34601,1993,1,7,1,2,5,0,NA,-0.3351908579717772
346,BOSNIA,SERBS,SER,34601,1994,1,7,1,2,5,0,-0.408026671992742,-0.3361065595596587
346,BOSNIA,SERBS,SER,34601,1995,1,7,1,2,5,NA,-0.3859624055289264,-0.3367976068127604
346,BOSNIA,SERBS,SER,34601,1996,1,1,0,2,5,NA,-0.35287568259799096,-0.33721313920879753
346,BOSNIA,SERBS,SER,34601,1997,1,1,0,2,5,NA,-0.32108800443739466,-0.33739545907091956
346,BOSNIA,SERBS,SER,34601,1998,1,0,0,2,5,NA,-0.3054250107768966,-0.3374066020905301
346,BOSNIA,SERBS,SER,34601,1999,1,1,0,2,5,NA,-0.28586331362421846,-0.3373486236670861
346,BOSNIA,SERBS,SER,34601,2000,1,0,0,2,5,NA,-0.25756923599765735,-0.33729832897614914
346,BOSNIA,SERBS,SER,34601,2001,1,0,0,2,NA,NA,-0.2493128914010042,-0.3372704489224669
346,BOSNIA,SERBS,SER,34601,2002,1,0,0,2,NA,NA,-0.2180907995800909,-0.33724553305345883
346,BOSNIA,SERBS,SER,34601,2003,1,0,0,2,NA,NA,-0.15842639338760867,-0.33722761934737977
346,BOSNIA,CROATS,CRO,34602,1992,1,7,1,3,3,0,NA,-0.33419590141579436
346,BOSNIA,CROATS,CRO,34602,1993,1,7,1,3,3,0,NA,-0.3351908579717772
346,BOSNIA,CROATS,CRO,34602,1994,1,7,1,3,3,0,-0.408026671992742,-0.3361065595596587
346,BOSNIA,CROATS,CRO,34602,1995,1,7,1,3,3,NA,-0.3859624055289264,-0.3367976068127604
346,BOSNIA,CROATS,CRO,34602,1996,1,1,0,3,3,NA,-0.35287568259799096,-0.33721313920879753
346,BOSNIA,CROATS,CRO,34602,1997,1,1,0,3,3,NA,-0.32108800443739466,-0.33739545907091956
346,BOSNIA,CROATS,CRO,34602,1998,1,0,0,3,3,NA,-0.3054250107768966,-0.3374066020905301
346,BOSNIA,CROATS,CRO,34602,1999,1,0,0,3,3,NA,-0.28586331362421846,-0.3373486236670861
346,BOSNIA,CROATS,CRO,34602,2000,1,0,0,3,3,NA,-0.25756923599765735,-0.33729832897614914
346,BOSNIA,CROATS,CRO,34602,2001,1,0,0,3,NA,NA,-0.2493128914010042,-0.3372704489224669
346,BOSNIA,CROATS,CRO,34602,2002,1,0,0,3,NA,NA,-0.2180907995800909,-0.33724553305345883
346,BOSNIA,CROATS,CRO,34602,2003,1,0,0,3,NA,NA,-0.15842639338760867,-0.33722761934737977
346,BOSNIA,MUSLIMS,MUS,34603,1992,1,0,0,1,12,0,NA,-0.33419590141579436
346,BOSNIA,MUSLIMS,MUS,34603,1993,1,0,0,1,12,0,NA,-0.3351908579717772
346,BOSNIA,MUSLIMS,MUS,34603,1994,1,0,0,1,12,0,-0.408026671992742,-0.3361065595596587
346,BOSNIA,MUSLIMS,MUS,34603,1995,1,7,1,1,12,NA,-0.3859624055289264,-0.3367976068127604
346,BOSNIA,MUSLIMS,MUS,34603,1996,1,1,0,1,12,NA,-0.35287568259799096,-0.33721313920879753
346,BOSNIA,MUSLIMS,MUS,34603,1997,1,0,0,1,12,NA,-0.32108800443739466,-0.33739545907091956
346,BOSNIA,MUSLIMS,MUS,34603,1998,1,0,0,1,12,NA,-0.3054250107768966,-0.3374066020905301
346,BOSNIA,MUSLIMS,MUS,34603,1999,1,0,0,1,12,NA,-0.28586331362421846,-0.3373486236670861
346,BOSNIA,MUSLIMS,MUS,34603,2000,1,0,0,1,12,NA,-0.25756923599765735,-0.33729832897614914
346,BOSNIA,MUSLIMS,MUS,34603,2001,1,0,0,1,NA,NA,-0.2493128914010042,-0.3372704489224669
346,BOSNIA,MUSLIMS,MUS,34603,2002,1,0,0,1,NA,NA,-0.2180907995800909,-0.33724553305345883
346,BOSNIA,MUSLIMS,MUS,34603,2003,1,0,0,1,NA,NA,-0.15842639338760867,-0.33722761934737977
350,GREECE,MUSLIMS,TUR,35001,1960,1,0,0,3,7.5,4,-0.38166045804916654,-0.30784584926805486
350,GREECE,MUSLIMS,TUR,35001,1961,1,0,0,3,7.5,4,-0.3724324256297298,-0.3074193860391626
350,GREECE,MUSLIMS,TUR,35001,1962,1,0,0,3,7.5,4,-0.36899074594681375,-0.30709671428318064
350,GREECE,MUSLIMS,TUR,35001,1963,1,0,0,3,7.5,4,-0.35875244296565506,-0.306894866809658
350,GREECE,MUSLIMS,TUR,35001,1964,1,0,0,3,7.5,4,-0.34716427721610016,-0.30669680011832295
350,GREECE,MUSLIMS,TUR,35001,1965,1,0,0,3,7.5,4,-0.33202698142484827,-0.3064402213217045
350,GREECE,MUSLIMS,TUR,35001,1966,1,0,0,3,7.5,4,-0.31917204477363753,-0.30603309280716245
350,GREECE,MUSLIMS,TUR,35001,1967,1,0,0,3,7.5,-7,-0.30991431043933687,-0.3055801898225641
350,GREECE,MUSLIMS,TUR,35001,1968,1,0,0,3,7.5,-7,-0.29860816735769263,-0.3052157622850755
350,GREECE,MUSLIMS,TUR,35001,1969,1,0,0,3,7.5,-7,-0.2763924018542841,-0.3050100118612335
350,GREECE,MUSLIMS,TUR,35001,1970,1,0,0,3,7.5,-7,-0.2540838537425232,-0.3048811437717731
350,GREECE,MUSLIMS,TUR,35001,1971,1,0,0,3,7.5,-7,-0.23339808189588135,-0.30463532863056614
350,GREECE,MUSLIMS,TUR,35001,1972,1,0,0,3,7.5,-7,-0.201001989007287,-0.3042650177330409
350,GREECE,MUSLIMS,TUR,35001,1973,1,0,0,3,7.5,-7,-0.12200682159053539,-0.304004876770892
350,GREECE,MUSLIMS,TUR,35001,1974,1,0,0,3,7.5,1,-0.07931813283262594,-0.3037931015291762
350,GREECE,MUSLIMS,TUR,35001,1975,1,0,0,3,7.5,8,-0.03681898877696427,-0.3032496526691273
350,GREECE,MUSLIMS,TUR,35001,1976,1,0,0,3,7.5,8,-0.0057376716074595685,-0.3023391207221961
350,GREECE,MUSLIMS,TUR,35001,1977,1,0,0,3,7.5,8,0.059202700417712806,-0.30156541708300455
350,GREECE,MUSLIMS,TUR,35001,1978,1,0,0,3,7.5,8,0.16506317360503742,-0.3007843126269799
350,GREECE,MUSLIMS,TUR,35001,1979,1,0,0,3,7.5,8,0.2975185993396491,-0.3000236616881977
350,GREECE,MUSLIMS,TUR,35001,1980,1,0,0,3,7.5,8,0.3221039454398384,-0.2994176627446106
350,GREECE,MUSLIMS,TUR,35001,1981,1,0,0,3,7.5,8,0.25486297904941596,-0.2988592579332552
350,GREECE,MUSLIMS,TUR,35001,1982,1,0,0,3,7.5,8,0.28092237206725257,-0.2984724157585119
350,GREECE,MUSLIMS,TUR,35001,1983,1,0,0,3,7.5,8,0.20766160802864714,-0.2981051783539894
350,GREECE,MUSLIMS,TUR,35001,1984,1,0,0,3,7.5,8,0.18574806807662514,-0.2977889943688021
350,GREECE,MUSLIMS,TUR,35001,1985,1,0,0,3,7.5,8,0.18065915634803856,-0.2975414495840433
350,GREECE,MUSLIMS,TUR,35001,1986,1,0,0,3,7.5,10,0.29104276203890844,-0.2973298222300662
350,GREECE,MUSLIMS,TUR,35001,1987,1,0,0,3,7.5,10,0.41001625327332814,-0.29711517925220143
350,GREECE,MUSLIMS,TUR,35001,1988,1,0,0,3,7.5,10,0.5453305607915725,-0.2968812079898881
350,GREECE,MUSLIMS,TUR,35001,1989,1,0,0,3,7.5,10,0.5778971073423832,-0.2965435417031896
350,GREECE,MUSLIMS,TUR,35001,1990,1,0,0,3,7.5,10,0.8075598493827679,-0.2958536518323902
350,GREECE,MUSLIMS,TUR,35001,1991,1,0,0,3,7.5,10,0.8845963837668476,-0.295061905889086
350,GREECE,MUSLIMS,TUR,35001,1992,1,0,0,3,7.5,10,1.014009699249076,-0.2945530820495811
350,GREECE,MUSLIMS,TUR,35001,1993,1,0,0,3,7.5,10,0.9125740283400875,-0.29415858186193755
350,GREECE,MUSLIMS,TUR,35001,1994,1,0,0,3,7.5,10,1.002854096807279,-0.2938209670144525
350,GREECE,MUSLIMS,TUR,35001,1995,1,1,0,3,7.5,10,1.2475176779835135,-0.2935044165248694
350,GREECE,MUSLIMS,TUR,35001,1996,1,0,0,3,7.5,10,1.3509592564884032,-0.29320448090122614
350,GREECE,MUSLIMS,TUR,35001,1997,1,0,0,3,7.5,10,1.308879779348019,-0.2928671746890217
350,GREECE,MUSLIMS,TUR,35001,1998,1,0,0,3,7.5,10,1.3146825744975348,-0.2924862030145118
350,GREECE,MUSLIMS,TUR,35001,1999,1,0,0,3,7.5,10,1.2849584035029267,-0.29222136179423525
350,GREECE,MUSLIMS,TUR,35001,2000,1,0,0,3,7.5,10,1.1274975206713367,-0.2919377388311528
350,GREECE,MUSLIMS,TUR,35001,2001,0,0,0,3,NA,10,1.192358827681823,-0.29157558104895714
350,GREECE,MUSLIMS,TUR,35001,2002,0,0,0,3,NA,10,1.3982666123278804,-0.2913190922709622
350,GREECE,MUSLIMS,TUR,35001,2003,1,0,0,3,NA,10,1.9702620931267383,-0.2911516061920148
