ccode,country,group,name,numcode,year,gc2,groupcon,aggdifxx,intercon,nocomcon,reb,rebel
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,2001,-99,3,-99,1,0,0,-99
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,2002,-99,3,-99,1,0,0,-99
345,YUGOSLAVIA,SANDZAK MUSLIMS,SND,34505,2003,-99,3,-99,1,0,0,-99
345,YUGOSLAVIA,ROMA,ROM,34506,1940,2,0,14,1,0,-99,-99
345,YUGOSLAVIA,ROMA,ROM,34506,1941,2,0,14,1,0,-99,-99
345,YUGOSLAVIA,ROMA,ROM,34506,1942,2,0,14,1,0,-99,-99
345,YUGOSLAVIA,ROMA,ROM,34506,1943,2,0,14,1,0,-99,-99
345,YUGOSLAVIA,ROMA,ROM,34506,1944,2,0,14,1,0,-99,-99
345,YUGOSLAVIA,ROMA,ROM,34506,1945,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1946,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1947,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1948,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1949,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1950,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1951,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1952,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1953,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1954,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1955,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1956,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1957,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1958,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1959,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1960,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1961,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1962,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1963,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1964,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1965,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1966,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1967,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1968,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1969,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1970,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1971,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1972,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1973,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1974,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1975,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1976,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1977,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1978,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1979,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1980,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1981,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1982,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1983,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1984,2,0,14,1,0,-99,0
345,YUGOSLAVIA,ROMA,ROM,34506,1985,2,0,14,1,0,0,0
345,YUGOSLAVIA,ROMA,ROM,34506,1986,2,0,14,1,0,0,0
345,YUGOSLAVIA,ROMA,ROM,34506,1987,2,0,14,1,0,0,0
345,YUGOSLAVIA,ROMA,ROM,34506,1988,2,0,14,1,0,0,0
345,YUGOSLAVIA,ROMA,ROM,34506,1989,2,0,14,1,0,0,0
345,YUGOSLAVIA,ROMA,ROM,34506,1990,2,0,14,1,0,0,0
345,YUGOSLAVIA,ROMA,ROM,34506,1991,2,0,14,1,0,0,0
345,YUGOSLAVIA,ROMA,ROM,34506,1992,2,0,14,1,0,0,0
345,YUGOSLAVIA,ROMA,ROM,34506,1993,2,0,14,1,0,0,0
345,YUGOSLAVIA,ROMA,ROM,34506,1994,2,0,14,1,0,0,0
345,YUGOSLAVIA,ROMA,ROM,34506,1995,2,0,14,1,0,0,0
345,YUGOSLAVIA,ROMA,ROM,34506,1996,2,0,14,1,0,0,-99
345,YUGOSLAVIA,ROMA,ROM,34506,1997,2,0,14,1,0,0,-99
345,YUGOSLAVIA,ROMA,ROM,34506,1998,2,0,14,1,0,0,-99
345,YUGOSLAVIA,ROMA,ROM,34506,1999,2,0,14,1,0,0,-99
345,YUGOSLAVIA,ROMA,ROM,34506,2000,2,0,14,1,0,0,-99
345,YUGOSLAVIA,ROMA,ROM,34506,2001,-99,0,-99,1,0,0,-99
345,YUGOSLAVIA,ROMA,ROM,34506,2002,-99,0,-99,1,0,0,-99
345,YUGOSLAVIA,ROMA,ROM,34506,2003,-99,0,-99,1,0,0,-99
345,YUGOSLAVIA,CROATS B,CRO,34507,1940,2,2,9,1,0,-99,-99
345,YUGOSLAVIA,CROATS B,CRO,34507,1941,2,2,9,1,0,-99,-99
345,YUGOSLAVIA,CROATS B,CRO,34507,1942,2,2,9,1,0,-99,-99
345,YUGOSLAVIA,CROATS B,CRO,34507,1943,2,2,9,1,0,-99,-99
345,YUGOSLAVIA,CROATS B,CRO,34507,1944,2,2,9,1,0,-99,-99
345,YUGOSLAVIA,CROATS B,CRO,34507,1945,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1946,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1947,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1948,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1949,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1950,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1951,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1952,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1953,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1954,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1955,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1956,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1957,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1958,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1959,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1960,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1961,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1962,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1963,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1964,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1965,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1966,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1967,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1968,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1969,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1970,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1971,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1972,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1973,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1974,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1975,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1976,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1977,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1978,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1979,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1980,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1981,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1982,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1983,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1984,2,2,9,1,0,-99,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1985,2,2,9,1,0,0,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1986,2,2,9,1,0,0,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1987,2,2,9,1,0,0,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1988,2,2,9,1,0,0,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1989,2,2,9,1,0,0,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1990,2,2,9,1,0,0,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1991,2,2,9,1,0,0,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1992,2,2,9,1,0,0,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1993,2,2,9,1,0,0,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1994,2,2,9,1,0,0,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1995,2,2,9,1,0,0,0
345,YUGOSLAVIA,CROATS B,CRO,34507,1996,2,2,9,1,0,0,-99
345,YUGOSLAVIA,CROATS B,CRO,34507,1997,2,2,9,1,0,0,-99
345,YUGOSLAVIA,CROATS B,CRO,34507,1998,2,2,9,1,0,0,-99
345,YUGOSLAVIA,CROATS B,CRO,34507,1999,2,2,9,1,0,0,-99
345,YUGOSLAVIA,CROATS B,CRO,34507,2000,2,2,9,1,0,0,-99
345,YUGOSLAVIA,CROATS,CRO,34507,2001,-99,2,-99,1,0,0,-99
345,YUGOSLAVIA,CROATS,CRO,34507,2002,-99,2,-99,1,0,0,-99
345,YUGOSLAVIA,CROATS,CRO,34507,2003,-99,2,-99,1,0,0,-99
345,YUGOSLAVIA,SERBS,SER,34508,1940,1,2,12,0,1,-99,-99
345,YUGOSLAVIA,SERBS,SER,34508,1941,1,2,12,0,1,-99,-99
345,YUGOSLAVIA,SERBS,SER,34508,1942,1,2,12,0,1,-99,-99
345,YUGOSLAVIA,SERBS,SER,34508,1943,1,2,12,0,1,-99,-99
345,YUGOSLAVIA,SERBS,SER,34508,1944,1,2,12,0,1,-99,-99
345,YUGOSLAVIA,SERBS,SER,34508,1945,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1946,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1947,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1948,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1949,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1950,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1951,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1952,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1953,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1954,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1955,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1956,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1957,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1958,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1959,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1960,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1961,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1962,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1963,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1964,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1965,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1966,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1967,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1968,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1969,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1970,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1971,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1972,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1973,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1974,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1975,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1976,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1977,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1978,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1979,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1980,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1981,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1982,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1983,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1984,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1985,1,2,12,0,1,-99,0
345,YUGOSLAVIA,SERBS,SER,34508,1986,1,2,12,0,1,-99,-99
345,YUGOSLAVIA,SERBS,SER,34508,1987,1,2,12,0,1,-99,-99
345,YUGOSLAVIA,SERBS,SER,34508,1988,1,2,12,0,1,-99,-99
345,YUGOSLAVIA,SERBS,SER,34508,1989,1,2,12,0,1,-99,-99
345,YUGOSLAVIA,SERBS,SER,34508,1990,1,2,12,0,1,-99,-99
345,YUGOSLAVIA,SERBS,SER,34508,1991,1,2,12,0,1,-99,-99
345,YUGOSLAVIA,SERBS,SER,34508,1992,1,2,12,0,1,-99,-99
345,YUGOSLAVIA,SERBS,SER,34508,1993,1,2,12,0,1,-99,-99
345,YUGOSLAVIA,SERBS,SER,34508,1994,1,2,12,0,1,-99,-99
345,YUGOSLAVIA,SERBS,SER,34508,1995,1,2,12,0,1,-99,-99
345,YUGOSLAVIA,SERBS,SER,34508,1996,1,2,12,0,1,-99,-99
345,YUGOSLAVIA,SERBS,SER,34508,1997,1,2,12,0,1,-99,-99
345,YUGOSLAVIA,SERBS,SER,34508,1998,1,2,12,0,1,-99,-99
345,YUGOSLAVIA,SERBS,SER,34508,1999,1,2,12,0,1,-99,-99
345,YUGOSLAVIA,SERBS,SER,34508,2000,1,2,12,0,1,-99,-99
345,YUGOSLAVIA,SERBS,SER,34508,2001,-99,2,-99,-99,1,-99,-99
345,YUGOSLAVIA,SERBS,SER,34508,2002,-99,2,-99,-99,1,-99,-99
345,YUGOSLAVIA,SERBS,SER,34508,2003,-99,2,-99,-99,1,-99,-99
346,BOSNIA,SERBS,SER,34601,1992,1,2,5,1,0,7,-99
346,BOSNIA,SERBS,SER,34601,1993,1,2,5,1,0,7,-99
346,BOSNIA,SERBS,SER,34601,1994,1,2,5,1,0,7,-99
346,BOSNIA,SERBS,SER,34601,1995,1,2,5,1,0,7,7
346,BOSNIA,SERBS,SER,34601,1996,1,2,5,1,0,1,-99
346,BOSNIA,SERBS,SER,34601,1997,1,2,5,1,0,1,-99
346,BOSNIA,SERBS,SER,34601,1998,1,2,5,1,0,0,-99
346,BOSNIA,SERBS,SER,34601,1999,1,2,5,1,0,1,-99
346,BOSNIA,SERBS,SER,34601,2000,1,2,5,1,0,0,-99
346,BOSNIA,SERBS,SER,34601,2001,-99,2,-99,1,0,0,-99
346,BOSNIA,SERBS,SER,34601,2002,-99,2,-99,1,0,0,-99
346,BOSNIA,SERBS,SER,34601,2003,-99,2,-99,1,0,0,-99
346,BOSNIA,CROATS,CRO,34602,1992,1,3,3,1,0,7,-99
346,BOSNIA,CROATS,CRO,34602,1993,1,3,3,1,0,7,-99
346,BOSNIA,CROATS,CRO,34602,1994,1,3,3,1,0,7,-99
346,BOSNIA,CROATS,CRO,34602,1995,1,3,3,1,0,7,7
346,BOSNIA,CROATS,CRO,34602,1996,1,3,3,1,0,1,-99
346,BOSNIA,CROATS,CRO,34602,1997,1,3,3,1,0,1,-99
346,BOSNIA,CROATS,CRO,34602,1998,1,3,3,1,0,0,-99
346,BOSNIA,CROATS,CRO,34602,1999,1,3,3,1,0,0,-99
346,BOSNIA,CROATS,CRO,34602,2000,1,3,3,1,0,0,-99
346,BOSNIA,CROATS,CRO,34602,2001,-99,3,-99,1,0,0,-99
346,BOSNIA,CROATS,CRO,34602,2002,-99,3,-99,1,0,0,-99
346,BOSNIA,CROATS,CRO,34602,2003,-99,3,-99,1,0,0,-99
346,BOSNIA,MUSLIMS,MUS,34603,1992,1,1,12,1,1,0,-99
346,BOSNIA,MUSLIMS,MUS,34603,1993,1,1,12,1,1,0,-99
346,BOSNIA,MUSLIMS,MUS,34603,1994,1,1,12,1,1,0,-99
346,BOSNIA,MUSLIMS,MUS,34603,1995,1,1,12,1,1,7,7
346,BOSNIA,MUSLIMS,MUS,34603,1996,1,1,12,1,1,1,-99
346,BOSNIA,MUSLIMS,MUS,34603,1997,1,1,12,1,1,0,-99
346,BOSNIA,MUSLIMS,MUS,34603,1998,1,1,12,1,1,0,-99
346,BOSNIA,MUSLIMS,MUS,34603,1999,1,1,12,1,1,0,-99
346,BOSNIA,MUSLIMS,MUS,34603,2000,1,1,12,1,1,0,-99
346,BOSNIA,MUSLIMS,MUS,34603,2001,-99,1,-99,1,1,0,-99
346,BOSNIA,MUSLIMS,MUS,34603,2002,-99,1,-99,1,1,0,-99
346,BOSNIA,MUSLIMS,MUS,34603,2003,-99,1,-99,1,1,0,-99
350,GREECE,MUSLIMS,TUR,35001,1940,1,3,7.5,1,0,-99,-99
350,GREECE,MUSLIMS,TUR,35001,1941,1,3,7.5,1,0,-99,-99
350,GREECE,MUSLIMS,TUR,35001,1942,1,3,7.5,1,0,-99,-99
350,GREECE,MUSLIMS,TUR,35001,1943,1,3,7.5,1,0,-99,-99
350,GREECE,MUSLIMS,TUR,35001,1944,1,3,7.5,1,0,-99,-99
350,GREECE,MUSLIMS,TUR,35001,1945,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1946,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1947,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1948,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1949,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1950,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1951,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1952,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1953,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1954,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1955,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1956,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1957,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1958,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1959,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1960,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1961,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1962,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1963,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1964,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1965,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1966,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1967,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1968,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1969,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1970,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1971,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1972,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1973,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1974,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1975,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1976,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1977,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1978,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1979,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1980,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1981,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1982,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1983,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1984,1,3,7.5,1,0,-99,0
350,GREECE,MUSLIMS,TUR,35001,1985,1,3,7.5,1,0,0,0
350,GREECE,MUSLIMS,TUR,35001,1986,1,3,7.5,1,0,0,0
350,GREECE,MUSLIMS,TUR,35001,1987,1,3,7.5,1,0,0,0
350,GREECE,MUSLIMS,TUR,35001,1988,1,3,7.5,1,0,0,0
350,GREECE,MUSLIMS,TUR,35001,1989,1,3,7.5,1,0,0,0
350,GREECE,MUSLIMS,TUR,35001,1990,1,3,7.5,1,0,0,0
350,GREECE,MUSLIMS,TUR,35001,1991,1,3,7.5,1,0,0,0
350,GREECE,MUSLIMS,TUR,35001,1992,1,3,7.5,1,0,0,0
350,GREECE,MUSLIMS,TUR,35001,1993,1,3,7.5,1,0,0,1
350,GREECE,MUSLIMS,TUR,35001,1994,1,3,7.5,1,0,0,1
350,GREECE,MUSLIMS,TUR,35001,1995,1,3,7.5,1,0,1,1
350,GREECE,MUSLIMS,TUR,35001,1996,1,3,7.5,1,0,0,-99
350,GREECE,MUSLIMS,TUR,35001,1997,1,3,7.5,1,0,0,-99
350,GREECE,MUSLIMS,TUR,35001,1998,1,3,7.5,1,0,0,-99
350,GREECE,MUSLIMS,TUR,35001,1999,1,3,7.5,1,0,0,-99
350,GREECE,MUSLIMS,TUR,35001,2000,1,3,7.5,1,0,0,-99
350,GREECE,MUSLIMS,TUR,35001,2001,-99,3,-99,0,0,0,-99
350,GREECE,MUSLIMS,TUR,35001,2002,-99,3,-99,0,0,0,-99
350,GREECE,MUSLIMS,TUR,35001,2003,-99,3,-99,1,0,0,-99
350,GREECE,ROMA,ROM,35002,1940,2,0,15,0,0,-99,-99
350,GREECE,ROMA,ROM,35002,1941,2,0,15,0,0,-99,-99
350,GREECE,ROMA,ROM,35002,1942,2,0,15,0,0,-99,-99
350,GREECE,ROMA,ROM,35002,1943,2,0,15,0,0,-99,-99
350,GREECE,ROMA,ROM,35002,1944,2,0,15,0,0,-99,-99
350,GREECE,ROMA,ROM,35002,1945,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1946,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1947,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1948,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1949,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1950,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1951,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1952,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1953,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1954,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1955,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1956,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1957,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1958,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1959,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1960,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1961,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1962,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1963,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1964,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1965,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1966,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1967,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1968,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1969,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1970,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1971,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1972,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1973,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1974,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1975,2,0,15,0,0,-99,0
350,GREECE,ROMA,ROM,35002,1976,2,0,15,0,0,-99,0
